item_id,item_type,group_id,value,section,location_kind,location,context,claim_ids,protected
C106@S31.012,claim,C106,"Deep SVDD: no valid FEMTO alarm below T=0.60, one bearing at T=0.60; a lifetime, not training-data, constraint",Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"Deep SVDD produces no valid alarm at any training fraction below T = 0.60 and 0.167 at T = 0.60—one bearing, at the largest training fraction and therefore the shortest test window.",C106,
C106@S31.013,claim,C106,"Deep SVDD: no valid FEMTO alarm below T=0.60, one bearing at T=0.60; a lifetime, not training-data, constraint",Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"The failure mode is the same as on IMS test 1: Deep SVDD fires very late in the run, because its threshold requires substantial encoder-distance growth from the trained center before alarming, so on short FEMTO bearings (1.4-7.8 h) the first alarm arrives after or coincident with failure on all six bearings at every training fraction below T = 0.60, and on five of the six at T = 0.60.",C106,
C106@S31.014,claim,C106,"Deep SVDD: no valid FEMTO alarm below T=0.60, one bearing at T=0.60; a lifetime, not training-data, constraint",Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"This is a bearing-lifetime constraint, not a training-data constraint: the model is not data-starved in the usual sense but structurally unable to alarm early enough on runs this short.",C106,
C107@S31.019,claim,C107,"KAIST ~43 h bearing is the closest public long-runway example (n=1, insufficient)",Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"The closest publicly available single-bearing example is the KAIST bearing with a ∼43-hour lifecycle (n = 1, insufficient for inference as noted in Section 8).",C107,
C107@S37.031,claim,C107,"KAIST ~43 h bearing is the closest public long-runway example (n=1, insufficient)",Limitations and Threats to Validity,body,Limitations and Threats to Validity,"Long-runway bearing datasets with multiple runs are rare in the public domain; the closest available single- bearing example is a KAIST bearing with a ∼43-hour lifecy- cle (n = 1, insufficient for inference).",C107,
C108@S31.020,claim,C108,Loader templates are released so long-runway historian archives can apply the pipeline,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"Research groups with access to multi-run, long-runway industrial historian archives (gas turbines, compressors, paper machines) can apply the released pipeline directly; loader templates for all public dataset formats used in this study are included in the repository at https://github.com/Ansh-Goyal01/ Scada-Leadtime-Benchmark to minimize integration effort.",C108,
C108@S37.032,claim,C108,Loader templates are released so long-runway historian archives can apply the pipeline,Limitations and Threats to Validity,body,Limitations and Threats to Validity,"Research groups with access to long-running industrial historian archives—gas tur- bines, compressors, paper machines—can directly apply our released pipeline to test this hypothesis; we provide loader templates for all public dataset formats used here to minimize integration effort.",C108,
C109@S18.005,claim,C109,"Four methodological corrections (test-3 label, gated metric, invariant features, run-level test) change the story; earlier significant effect corrected",Statistical Protocol,body,Statistical Protocol,Pooling them as 3 × 5 = 15 “pairs” per detector (as an earlier version of this work did) inflates the effective sample size fivefold and yields overconfident p-values.,C109,
C109@S33.001,claim,C109,"Four methodological corrections (test-3 label, gated metric, invariant features, run-level test) change the story; earlier significant effect corrected",What Changed the Story,body,What Changed the Story,"Four methodological corrections, applied together, change the conclusion of the sampling study.",C109,
C109@S33.006,claim,C109,"Four methodological corrections (test-3 label, gated metric, invariant features, run-level test) change the story; earlier significant effect corrected",What Changed the Story,body,What Changed the Story,"With all four in place, the original claim that SCADA averaging destroys lead time is refuted on every dataset tested, and the previously-reported significant positive effect is corrected to a consistent but non-significant trend.",C109,
C109@S44.011,claim,C109,"Four methodological corrections (test-3 label, gated metric, invariant features, run-level test) change the story; earlier significant effect corrected",Appendix C: IMS Test-3 Relabeling Justification,body,Appendix C: IMS Test-3 Relabeling Justification,An earlier version of this work claimed that in no run does aggregation shorten the lead time of the magnitudemonitoring detectors.,C109,
C110@S34.003,claim,C110,"The IMS trend is reproduced by an ordinary moving-average or Kalman filter: generic smoothing, not historian averaging",Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"The IMS trend is reproduced by an ordinary moving-average or Kalman filter on the decimated stream (Appendix D.1), indicating a generic lowpass-smoothing mechanism rather than historian averaging specifically.",C110,
C110@S35.007,claim,C110,"The IMS trend is reproduced by an ordinary moving-average or Kalman filter: generic smoothing, not historian averaging",Why Aggregation Preserves What Decimation Loses,body,Why Aggregation Preserves What Decimation Loses,"Appendix D.1 tests this directly (Table 21), and the advantage rises monotonically as injected noise increases, from -0.35 h at the native noise level to +6.60 h at 10 dB, and is recovered by applying an ordinary moving-average or Kalman filter to the decimated stream (Table 22).",C110,
C110@S46.012,claim,C110,"The IMS trend is reproduced by an ordinary moving-average or Kalman filter: generic smoothing, not historian averaging",D.1 Generic Smoothing vs.\ Historian Averaging,body,D.1 Generic Smoothing vs.\ Historian Averaging,"If the benefit is generic smoothing rather than the historian’s averaging specifically, then applying an ordinary smoother to the decimated stream should match bin-averaging.",C110,
C110@S46.013,claim,C110,"The IMS trend is reproduced by an ordinary moving-average or Kalman filter: generic smoothing, not historian averaging",D.1 Generic Smoothing vs.\ Historian Averaging,body,D.1 Generic Smoothing vs.\ Historian Averaging,"We compare a median filter, a moving average, a constant-velocity Kalman filter, and a wavelet denoiser against raw aggregation and raw decimation (Table 22).",C110,
C110@S46.014,claim,C110,"The IMS trend is reproduced by an ordinary moving-average or Kalman filter: generic smoothing, not historian averaging",D.1 Generic Smoothing vs.\ Historian Averaging,body,D.1 Generic Smoothing vs.\ Historian Averaging,"The moving average and Kalman filter recover essentially the full aggregate lead time (76.0 and 75.7 h vs. aggregation’s 75.7 h), while the median and wavelet filters fall slightly short.",C110,
C110@S46.015,claim,C110,"The IMS trend is reproduced by an ordinary moving-average or Kalman filter: generic smoothing, not historian averaging",D.1 Generic Smoothing vs.\ Historian Averaging,body,D.1 Generic Smoothing vs.\ Historian Averaging,"The effect is therefore generic smoothing of the health signal, not a property unique to historian bin-averaging—an operator who decimates and then lightly smooths recovers the same warning time.",C110,
C110@S46.016,claim,C110,"The IMS trend is reproduced by an ordinary moving-average or Kalman filter: generic smoothing, not historian averaging",D.1 Generic Smoothing vs.\ Historian Averaging,body,D.1 Generic Smoothing vs.\ Historian Averaging,"The linear smoothers (moving average, Kalman) recover the advantage but the wavelet denoiser does not, dropping to 6/12 valid alarms—below even raw decimation—because its soft-thresholding of detail coefficients perturbs the pre-onset baseline enough to lift the pre-onset false-alarm rate past the budget.",C110,
C110@tab:denoise.cap02,claim,C110,"The IMS trend is reproduced by an ordinary moving-average or Kalman filter: generic smoothing, not historian averaging",tab:denoise,caption,tab:denoise,"A moving average or ro Kalman filter recovers the aggregate lead time, showing the RM benefit is generic smoothing. pa a",C110,
C111@S35.001,claim,C111,Signal-theoretic argument: bin-averaging = anti-alias filter + downsampling; decimation folds noise in-band,Why Aggregation Preserves What Decimation Loses,body,Why Aggregation Preserves What Decimation Loses,"Bin-averaging by a factor f is a length-f moving-average filter followed by downsampling: an anti-alias filter, then decimation.",C111,G2
C111@S35.003,claim,C111,Signal-theoretic argument: bin-averaging = anti-alias filter + downsampling; decimation folds noise in-band,Why Aggregation Preserves What Decimation Loses,body,Why Aggregation Preserves What Decimation Loses,"The prognostic content of the health statistic evolves on the degradation timescale—hours—far below the post-coarsening Nyquist rate even at f = 20, while measurement noise in the same series is broadband.",C111,G2
C111@S35.004,claim,C111,Signal-theoretic argument: bin-averaging = anti-alias filter + downsampling; decimation folds noise in-band,Why Aggregation Preserves What Decimation Loses,body,Why Aggregation Preserves What Decimation Loses,"Decimation therefore folds out-of-band noise into the low-frequency band occupied by the degradation trend, raising the variance of the health statistic without changing its mean; aggregation attenuates that noise before downsampling.",C111,G2
C112@S35.010,claim,C112,"Mean and slope are linear functionals and commute with block averaging; std, max, coherence do not",Why Aggregation Preserves What Decimation Loses,body,Why Aggregation Preserves What Decimation Loses,"The mean and the slope are linear functionals of the underlying series, so block-averaging them commutes with the summary up to the weighting induced by the 50% window overlap; the standard deviation, the maximum and the cross-channel coherence are not linear, and block-averaging them is not equivalent to computing the summary on the coarsened series.",C112,G2
C113@S35.012,claim,C113,We claim no conservation result,Why Aggregation Preserves What Decimation Loses,body,Why Aggregation Preserves What Decimation Loses,We claim no conservation result.,C113,G2
C114@S31.008,claim,C114,Noise injection: aggregate advantage rises monotonically from -0.35 h (native) to +6.60 h at 10 dB,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"Isolation Forest starts from the same 0.667 and ends there too, but non-monotonically, dipping to 0.167 at T = 0.30 before recovering.",C114,
C114@S35.007,claim,C114,Noise injection: aggregate advantage rises monotonically from -0.35 h (native) to +6.60 h at 10 dB,Why Aggregation Preserves What Decimation Loses,body,Why Aggregation Preserves What Decimation Loses,"Appendix D.1 tests this directly (Table 21), and the advantage rises monotonically as injected noise increases, from -0.35 h at the native noise level to +6.60 h at 10 dB, and is recovered by applying an ordinary moving-average or Kalman filter to the decimated stream (Table 22).",C114,
C114@S46.006,claim,C114,Noise injection: aggregate advantage rises monotonically from -0.35 h (native) to +6.60 h at 10 dB,D.1 Generic Smoothing vs.\ Historian Averaging,body,D.1 Generic Smoothing vs.\ Historian Averaging,"The mean advantage rises monotonically as noise increases (Table 21): from -0.35 h at the native noise level to +6.6 h at 10 dB, and at the two highest noise levels all three runs share the positive sign.",C114,
C114@tab:noise.cap03,claim,C114,Noise injection: aggregate advantage rises monotonically from -0.35 h (native) to +6.60 h at 10 dB,tab:noise,caption,tab:noise,The mean advantage grows monotonically as SNR falls—the signature of a lowpass mechanism—but at n = 3 this is a directional trend that cannot be significance-tested.,C114,
C115@S46.013,claim,C115,Denoisers: moving average/Kalman recover aggregate lead (76.0/75.7 vs 75.7 h); wavelet drops to 6/12,D.1 Generic Smoothing vs.\ Historian Averaging,body,D.1 Generic Smoothing vs.\ Historian Averaging,"We compare a median filter, a moving average, a constant-velocity Kalman filter, and a wavelet denoiser against raw aggregation and raw decimation (Table 22).",C115,
C115@S46.014,claim,C115,Denoisers: moving average/Kalman recover aggregate lead (76.0/75.7 vs 75.7 h); wavelet drops to 6/12,D.1 Generic Smoothing vs.\ Historian Averaging,body,D.1 Generic Smoothing vs.\ Historian Averaging,"The moving average and Kalman filter recover essentially the full aggregate lead time (76.0 and 75.7 h vs. aggregation’s 75.7 h), while the median and wavelet filters fall slightly short.",C115,
C115@S46.016,claim,C115,Denoisers: moving average/Kalman recover aggregate lead (76.0/75.7 vs 75.7 h); wavelet drops to 6/12,D.1 Generic Smoothing vs.\ Historian Averaging,body,D.1 Generic Smoothing vs.\ Historian Averaging,"The linear smoothers (moving average, Kalman) recover the advantage but the wavelet denoiser does not, dropping to 6/12 valid alarms—below even raw decimation—because its soft-thresholding of detail coefficients perturbs the pre-onset baseline enough to lift the pre-onset false-alarm rate past the budget.",C115,
