item_id,item_type,group_id,value,section,location_kind,location,context,claim_ids,protected
C090@S28.004,claim,C090,"3 sigma at 99.5th pct: 56.3 h at 8.9% FAR, valid, recommended under a 10% budget",Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"Deep SVDD occupies the opposite corner, within budget (≤ 0.6% FAR) only by firing late (≤ 14.8 h of lead). 3σ reaches a valid point, 56.3 h of lead at 8.9% FAR at the 99.5th percentile, and is the recommended chart under a 10% budget, a ranking that the raw-lead column of Table 2, led by the deep models, would by itself obscure.",C090,
C090@S28.008,claim,C090,"3 sigma at 99.5th pct: 56.3 h at 8.9% FAR, valid, recommended under a 10% budget",Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"At τ = 0.20 the 3σ chart gives the longest valid lead (77.0 h), joined by CUSUM, Hotelling T 2 and Isolation Forest as their pre-onset FAR falls within the looser budget; at τ = 0.10 it remains the best valid chart (56.3 h); at a strict τ = 0.05 no control chart qualifies, and only Deep SVDD (14.8 h) and the RMS-trend floor (34.7 h) stay within budget, so an operator with very low nuisance-alarm tolerance should prefer the low-FAR Deep SVDD point.",C090,
C090@S30.008,claim,C090,"3 sigma at 99.5th pct: 56.3 h at 8.9% FAR, valid, recommended under a 10% budget",Comparison with the Saxena Prognostic Horizon,body,Comparison with the Saxena Prognostic Horizon,"The seven detectors PH ranks highest—LSTM-AE 199.6 h, TCN-AE 185.4 h, Transformer-AD 184.0 h, the one-class SVM 180.2 h, Hotelling T 2 176.9 h, Isolation Forest 174.7 h and EWMA 89.1 h—have no valid operating point under a 10% falsealarm budget, so their gated lead is L = 0; the deep models alarm through 61-100% of every pre-onset region. 3σ, which PH ranks only eighth (77.0 h raw), is the one that clears the budget (56.3 h of lead at 8.9% pre-onset FAR) and the correct recommendation; CUSUM (65.0 h, PH’s ninth) also scores L = 0, and Deep SVDD, ranked last by PH, rises to a valid 14.8 h.",C090,
C091@S28.004,claim,C091,Deep SVDD: low-FAR corner (<= 0.6% FAR) with short (<= 14.8 h) lead; complementary operating point,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"Deep SVDD occupies the opposite corner, within budget (≤ 0.6% FAR) only by firing late (≤ 14.8 h of lead). 3σ reaches a valid point, 56.3 h of lead at 8.9% FAR at the 99.5th percentile, and is the recommended chart under a 10% budget, a ranking that the raw-lead column of Table 2, led by the deep models, would by itself obscure.",C091,
C091@S28.008,claim,C091,Deep SVDD: low-FAR corner (<= 0.6% FAR) with short (<= 14.8 h) lead; complementary operating point,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"At τ = 0.20 the 3σ chart gives the longest valid lead (77.0 h), joined by CUSUM, Hotelling T 2 and Isolation Forest as their pre-onset FAR falls within the looser budget; at τ = 0.10 it remains the best valid chart (56.3 h); at a strict τ = 0.05 no control chart qualifies, and only Deep SVDD (14.8 h) and the RMS-trend floor (34.7 h) stay within budget, so an operator with very low nuisance-alarm tolerance should prefer the low-FAR Deep SVDD point.",C091,
C091@S28.009,claim,C091,Deep SVDD: low-FAR corner (<= 0.6% FAR) with short (<= 14.8 h) lead; complementary operating point,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,The 3σ recommendation therefore holds for τ ≥ 0.10 on IMS and inverts toward the low-FAR detectors below it.,C091,
C091@S28.017,claim,C091,Deep SVDD: low-FAR corner (<= 0.6% FAR) with short (<= 14.8 h) lead; complementary operating point,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"Our τ = 0.10 is the conservative end, justified whenever failures are at least ∼100× costlier than inspections; the strict τ = 0.05 column corresponds to inspections that are themselves disruptive (e.g. requiring a shutdown), a small ρ, ex- actly where the low-FAR Deep SVDD point becomes eco- nomical.",C091,
C091@S30.008,claim,C091,Deep SVDD: low-FAR corner (<= 0.6% FAR) with short (<= 14.8 h) lead; complementary operating point,Comparison with the Saxena Prognostic Horizon,body,Comparison with the Saxena Prognostic Horizon,"The seven detectors PH ranks highest—LSTM-AE 199.6 h, TCN-AE 185.4 h, Transformer-AD 184.0 h, the one-class SVM 180.2 h, Hotelling T 2 176.9 h, Isolation Forest 174.7 h and EWMA 89.1 h—have no valid operating point under a 10% falsealarm budget, so their gated lead is L = 0; the deep models alarm through 61-100% of every pre-onset region. 3σ, which PH ranks only eighth (77.0 h raw), is the one that clears the budget (56.3 h of lead at 8.9% pre-onset FAR) and the correct recommendation; CUSUM (65.0 h, PH’s ninth) also scores L = 0, and Deep SVDD, ranked last by PH, rises to a valid 14.8 h.",C091,
C091@S36.003,claim,C091,Deep SVDD: low-FAR corner (<= 0.6% FAR) with short (<= 14.8 h) lead; complementary operating point,Practical Implications,body,Practical Implications,"Where 3σ maximizes warning time within a 10% budget, operators whose cost structure penalizes false alarms heavily (for instance, process plants where each alarm triggers a mandatory manual inspection) have a complementary point in Deep SVDD, which stays within budget at ≤ 0.6% pre-onset FAR across the swept thresholds on IMS (Table 9) with 14.8 h of warning and near-zero false alarms.",C091,
C092@S28.008,claim,C092,Recommendation is not tau-invariant: tau=0.20 3 sigma 77.0 h; tau=0.05 no chart qualifies,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"At τ = 0.20 the 3σ chart gives the longest valid lead (77.0 h), joined by CUSUM, Hotelling T 2 and Isolation Forest as their pre-onset FAR falls within the looser budget; at τ = 0.10 it remains the best valid chart (56.3 h); at a strict τ = 0.05 no control chart qualifies, and only Deep SVDD (14.8 h) and the RMS-trend floor (34.7 h) stay within budget, so an operator with very low nuisance-alarm tolerance should prefer the low-FAR Deep SVDD point.",C092,
C092@S28.009,claim,C092,Recommendation is not tau-invariant: tau=0.20 3 sigma 77.0 h; tau=0.05 no chart qualifies,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,The 3σ recommendation therefore holds for τ ≥ 0.10 on IMS and inverts toward the low-FAR detectors below it.,C092,
C092@S28.017,claim,C092,Recommendation is not tau-invariant: tau=0.20 3 sigma 77.0 h; tau=0.05 no chart qualifies,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"Our τ = 0.10 is the conservative end, justified whenever failures are at least ∼100× costlier than inspections; the strict τ = 0.05 column corresponds to inspections that are themselves disruptive (e.g. requiring a shutdown), a small ρ, ex- actly where the low-FAR Deep SVDD point becomes eco- nomical.",C092,
C092@S30.008,claim,C092,Recommendation is not tau-invariant: tau=0.20 3 sigma 77.0 h; tau=0.05 no chart qualifies,Comparison with the Saxena Prognostic Horizon,body,Comparison with the Saxena Prognostic Horizon,"The seven detectors PH ranks highest—LSTM-AE 199.6 h, TCN-AE 185.4 h, Transformer-AD 184.0 h, the one-class SVM 180.2 h, Hotelling T 2 176.9 h, Isolation Forest 174.7 h and EWMA 89.1 h—have no valid operating point under a 10% falsealarm budget, so their gated lead is L = 0; the deep models alarm through 61-100% of every pre-onset region. 3σ, which PH ranks only eighth (77.0 h raw), is the one that clears the budget (56.3 h of lead at 8.9% pre-onset FAR) and the correct recommendation; CUSUM (65.0 h, PH’s ninth) also scores L = 0, and Deep SVDD, ranked last by PH, rises to a valid 14.8 h.",C092,
C093@S28.010,claim,C093,The headline is computed on raw lead and does not depend on tau,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"The cross-dataset headline, computed on raw lead-time differences (Section 4.9), does not depend on τ at all.",C093,
C094@S28.014,claim,C094,"Cost-ratio argument: tau* ~ rho/k; rho 10^2-10^4, k ~ 10^3 -> tau* 0.1-1; tau=0.10 is the conservative end",Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"False alarms are worth tolerating up to the budget at which their cumulative cost equals the warning’s value, kτ cI ≈ cF , i.e. τ∗ ≈ cF ρ =, k cI k ρ ≡ cF /cI .",C094,
C094@S28.015,claim,C094,"Cost-ratio argument: tau* ~ rho/k; rho 10^2-10^4, k ~ 10^3 -> tau* 0.1-1; tau=0.10 is the conservative end",Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"(6) For rolling-element bearings an unplanned failure typically costs ρ = 102-104 times a routine inspection, and the preonset window count is of order k ∼ 103 on these runs, so Eq.",C094,
C094@S28.016,claim,C094,"Cost-ratio argument: tau* ~ rho/k; rho 10^2-10^4, k ~ 10^3 -> tau* 0.1-1; tau=0.10 is the conservative end",Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"(6) places the break-even budget at τ ∗ ∼ 0.1-1 (τ ∗ saturates at 1 for ρ ≥ 103 and falls to 0.10 at ρ = 102, k = 103).",C094,
C094@S28.017,claim,C094,"Cost-ratio argument: tau* ~ rho/k; rho 10^2-10^4, k ~ 10^3 -> tau* 0.1-1; tau=0.10 is the conservative end",Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"Our τ = 0.10 is the conservative end, justified whenever failures are at least ∼100× costlier than inspections; the strict τ = 0.05 column corresponds to inspections that are themselves disruptive (e.g. requiring a shutdown), a small ρ, ex- actly where the low-FAR Deep SVDD point becomes eco- nomical.",C094,
C094@S28.018,claim,C094,"Cost-ratio argument: tau* ~ rho/k; rho 10^2-10^4, k ~ 10^3 -> tau* 0.1-1; tau=0.10 is the conservative end",Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"This is an order-of-magnitude anchor, not a site- specific optimisation: the true optimum needs an operator’s actual cI and cF , which we do not have, and Eq.",C094,
C095@S21.004,claim,C095,FAR-budget table gates on across-run mean FAR (LSTM-AE 62.00% mean but valid on test 3),Lead Time and Confidence Intervals on IMS,body,Lead Time and Confidence Intervals on IMS,"Across the swept percentiles (Table 9) TCN-AE and Transformer-AD never attain a valid operating point, while LSTM-AE attains one at the 99.5th percentile on test 3 alone (59.67 h of lead at 4.19% pre-onset FAR, unchanged across ten random seeds), leaving its valid-alarm fraction at 1/3; its pre-onset FAR averaged across the three runs, 62.00%, is why the across-run gate of Table 2 scores it 0.0.",C095,
C095@tab:imsdet.cap04,claim,C095,FAR-budget table gates on across-run mean FAR (LSTM-AE 62.00% mean but valid on test 3),tab:imsdet,caption,tab:imsdet,"Lτ : best lead at an operating point whose pre-onset FAR, averaged across the three runs, is within τ (0.0 = none). †: no valid operating point at τ = 0.10.",C095,
C096@S29.001,claim,C096,Ablation: time-domain amplitude features best for every detector; spectral/envelope/all never improve validity,Feature-Group Ablation,body,Feature-Group Ablation,"On IMS, time-domain amplitude features (rms_only or time_only) give each of the six non-sequence detectors its highest or tied-highest validity, and adding spectral, envelope or all features never improves validity for any of them (Table 10).",C096,
C096@S29.002,claim,C096,Ablation: time-domain amplitude features best for every detector; spectral/envelope/all never improve validity,Feature-Group Ablation,body,Feature-Group Ablation,"For the SPC charts the effect is sharp: rms_only is the unique group at which 3σ and EWMA reach full validity (1.00 at 0% pre-onset FAR), while spectral, envelope and all collapse all four charts to 0.33 by driving their pre-onset FAR to 42-63%, the variance-sensitive charts reacting violently to noisy extra dimensions.",C096,
